,Fecha,evapotranspiration,gross_primary_productivity,EMA 1,EMA 2,Evento extremo
460,2011-01-05,2.819,5.425,2.9910626410290018,6.6239792958765875,0
461,2011-01-13,3.424,7.308,3.069778528986553,6.748346712578669,0
462,2011-01-21,4.047,4.759,3.247455147595444,6.386647278386897,1
463,2011-01-29,3.345,6.742,3.2651905805072228,6.451256882861429,0
464,2011-02-06,3.496,7.337,3.3071559388692573,6.612301066557256,0
465,2011-02-14,3.538,7.4440002,3.349127605767851,6.7635190988451415,0
466,2011-02-22,3.549,6.538,3.385468045591066,6.72251564574812,0
467,2011-03-02,3.073,8.041,3.328655665342442,6.962240140377724,0
468,2011-03-10,3.2319999,7.208,3.3110818851192687,7.0069237845100405,0
469,2011-03-18,3.516,5.81,3.348339730083934,6.789301267831768,0
470,2011-03-26,3.262,7.185,3.3326416126001894,6.861246481458635,0
471,2011-04-03,3.162,7.346,3.30161585410419,6.949383520202439,0
472,2011-04-11,2.963,7.374,3.2400493459266664,7.026586529707313,0
473,2011-04-19,2.905,7.643,3.179131277829049,7.138661729012348,0
474,2011-04-27,3.172,7.506,3.177834669375667,7.205450513184952,0
475,2011-05-05,2.15,5.688,2.9909556559196244,6.929550456638408,0
476,2011-05-13,2.563,6.525,2.913145530072488,6.85599584549823,0
477,2011-05-21,3.157,5.571,2.957482718213827,6.622360255258939,0
478,2011-05-29,2.415,5.255,2.8588494897845904,6.373749320564753,0
479,2011-06-06,2.85,5.625,2.857240474302405,6.23761308046207,0
480,2011-06-14,2.019,4.458,2.7048331250484696,5.914047099124506,0
481,2011-06-22,2.293,5.591,2.629954371918541,5.855311277485259,0
482,2011-06-30,2.376,5.003,2.5837808365734882,5.700345551135622,0
483,2011-07-08,2.601,5.926,2.5869116063913813,5.741373654248348,0
484,2011-07-16,2.675,5.428,2.602927669286818,5.6843966213481245,0
485,2011-07-24,2.252,5.845,2.539122655500139,5.713597197501493,0
486,2011-08-01,2.636,5.568,2.556736703224479,5.6871249506435335,0
487,2011-08-09,3.458,6.603,2.7206027471267356,5.8536477167141605,0
488,2011-08-17,2.603,5.165,2.6992204159424933,5.728439034012136,0
489,2011-08-25,2.918,5.837,2.738998519013651,5.748177372044198,0
490,2011-09-02,3.015,6.08,2.789180625539201,5.808508745073627,0
491,2011-09-10,3.316,6.464,2.88496596357593,5.927689014163357,0
492,2011-09-18,3.844,6.655,3.059335806760211,6.059927413371537,0
493,2011-09-26,3.328,5.505,3.108183854379182,5.959031540838697,0
494,2011-10-04,3.403,5.913,3.1617868111008334,5.950662189197393,0
495,2011-10-12,3.704,7.348,3.2603710265707373,6.20472361835988,0
496,2011-10-20,3.028,7.264,3.2181217701666514,6.397319313015328,0
497,2011-10-28,2.84,6.358,3.1493723418034985,6.390170310946312,0
498,2011-11-05,3.764,6.253,3.261122814014652,6.365230214876483,0
499,2011-11-13,2.439,5.9,3.1116459189721932,6.280642920420293,0
500,2011-11-21,3.072,7.214,3.1044375749232276,6.450344248537902,0
501,2011-11-29,2.712,5.784,3.033085269153273,6.32919073423853,0
502,2011-12-07,3.053,7.008,3.036706124452154,6.452610582013921,0
503,2011-12-15,1.98,6.608,2.8445777416560323,6.480863167399707,0
504,2011-12-23,1.808,6.532,2.6561090556328892,6.490160785117916,0
505,2011-12-31,1.953,6.193,2.5282710363278658,6.436131522329697,0
506,2012-01-05,3.033,6.538,2.620039937426546,6.454653083144575,0
507,2012-01-13,2.58,6.852,2.612759934931911,6.52689802012033,0
508,2012-01-21,3.678,6.334,2.8064399419074038,6.491825672939584,0
509,2012-01-29,3.012,7.907,2.8438145131830286,6.74913010783236,0
510,2012-02-06,2.721,7.499,2.82148459371902,6.885470101404523,0
511,2012-02-14,4.217,6.201,3.0752146689754514,6.7610210308987995,0
512,2012-02-22,2.638,7.403,2.9957210948788404,6.877744457631688,0
513,2012-03-01,3.632,7.992,3.1114081629885826,7.0803363931526215,0
514,2012-03-09,2.402,6.251,2.9824248516104648,6.929547944855917,0
515,2012-03-17,2.819,6.803,2.9527112432671156,6.906539222754318,0
516,2012-03-25,2.713,6.309,2.9091273916054234,6.797895730482403,0
517,2012-04-02,3.529,6.952,3.0218315101988042,6.825914714239021,0
518,2012-04-10,2.601,7.181,2.9453167029939125,6.890475717594932,0
519,2012-04-18,3.265,7.336,3.003440957886687,6.97148012633544,0
520,2012-04-26,3.537,6.626,3.1004516820658696,6.908665544732769,0
521,2012-05-04,2.652,7.538,3.0189150035827907,7.02309001056527,0
522,2012-05-12,2.569,5.782,2.9371122766990188,6.797437293162467,0
523,2012-05-20,2.753,7.054,2.9036373211138944,6.844085040008904,0
524,2012-05-28,3.195,6.563,2.956612341500968,6.792978705858006,0
525,2012-06-05,2.282,5.458,2.833955563928038,6.550255338084817,0
526,2012-06-13,2.034,5.198,2.688509083194096,6.304390722837328,0
527,2012-06-21,2.563,4.339,2.665689243297056,5.9470469959700205,1
528,2012-06-29,2.51,5.86,2.6373821064181833,5.931220293705363,0
529,2012-07-07,2.803,5.172,2.6674944458507173,5.793180227819924,0
530,2012-07-15,2.014,5.218,2.5486772627805587,5.688601992789056,0
531,2012-07-23,1.648,4.439,2.3849177608036114,5.461401654045538,0
532,2012-07-31,2.52,6.139,2.409478164462321,5.584601342212685,0
533,2012-08-08,2.696,6.126,2.4615730616841045,5.683037448632334,0
534,2012-08-16,2.821,6.434,2.526923432138291,5.819576097109871,0
535,2012-08-24,2.679,6.696,2.554573699170942,5.978925915668463,0
536,2012-09-01,3.078,6.906,2.649742129987962,6.1474848650613065,0
537,2012-09-09,3.254,6.116,2.75960718789953,6.141760376045809,0
