CodDependencia,Dependencia,Tipo de Inversión,CodBPIN,Nombre_proy_Ajustado,Comuna,NomComuna,Inversion,Año,Corte,Codigo Dependencia,Nombre Proyecto,Nombre Comuna
611.0,Secretaría Educación,0.0,80167.0,Pago de Personal Docente Municipio de Medellín,15.0,Guayabal,"2,388,642,283",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,10.0,La Candelaria,"284,041,977",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,15.0,Guayabal,"2,534,020,758",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80029.0,Construcción jardines infantiles,4.0,Aranjuez,"3,995,504",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80029.0,Construcción jardines infantiles,15.0,Guayabal,"308,000",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,1.0,Popular,"133,068,872",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,2.0,Santa Cruz,"20,676,500",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,3.0,Manrique,"102,458,411",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,4.0,Aranjuez,"61,682,967",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,5.0,Castilla,"118,167,931",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,6.0,Doce de Octubre,"157,095,197",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,7.0,Robledo,"113,431,973",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80011.0,"Construcción, reposición y terminación de  equipamientos educativos",99.0,Toda la Ciudad,"168,841,980",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,9.0,Buenos Aires,"124,174,512",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80011.0,"Construcción, reposición y terminación de  equipamientos educativos",60.0,San Cristobal,"12,495,628,134",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,11.0,Laureles - Estadio,"4,620,447",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,12.0,La América,"37,194,598",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,13.0,San Javier,"35,346,419",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,14.0,El Poblado,"160,907,065",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,15.0,Guayabal,"69,884,260",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,16.0,Belén,"87,672,981",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,50.0,San Sebastián de Palmitas,"4,620,447",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,60.0,San Cristobal,"52,673,095",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,70.0,Altavista,"3,811,869",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,80.0,San Antonio de Prado,"27,838,193",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,90.0,Santa Elena,"20,676,500",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80039.0,Articulación de la educación media con la formación técnica y tecnológica y el mundo productivo,8.0,Villa Hermosa,"45,164,869",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,13.0,San Javier,"94,993",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,1.0,Popular,"133,407",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,2.0,Santa Cruz,"125,456",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,3.0,Manrique,"162,888",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,4.0,Aranjuez,"154,872",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,5.0,Castilla,"152,168",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,6.0,Doce de Octubre,"148,751",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,7.0,Robledo,"156,287",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,8.0,Villa Hermosa,"160,905",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,9.0,Buenos Aires,"123,000",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,10.0,La Candelaria,"67,781",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80029.0,Construcción jardines infantiles,1.0,Popular,"2,429,764,086",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,12.0,La América,"104,765",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,3.0,Manrique,"4,671,886",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,14.0,El Poblado,"34,621",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,15.0,Guayabal,"60,733",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,16.0,Belén,"6,629",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,50.0,San Sebastián de Palmitas,"22,334",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,60.0,San Cristobal,"116,453",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,70.0,Altavista,"29,695",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,80.0,San Antonio de Prado,"89,980",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,90.0,Santa Elena,"28,406",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40437.0,Dotación y reparación de mobiliario escolar,99.0,Toda la Ciudad,"779,217",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80011.0,"Construcción, reposición y terminación de  equipamientos educativos",7.0,Robledo,"190,265,789",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80011.0,"Construcción, reposición y terminación de  equipamientos educativos",8.0,Villa Hermosa,"11,572,915,014",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,40425.0,Tecnologías de Información para la educación,11.0,Laureles - Estadio,"27,092",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,1.0,Popular,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,10.0,La Candelaria,"19,729,839",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,11.0,Laureles - Estadio,"18,835,169",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,12.0,La América,"52,079,241",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,13.0,San Javier,"82,733,478",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,14.0,El Poblado,"6,074,342",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,15.0,Guayabal,"34,280,007",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,16.0,Belén,"65,310,947",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,50.0,San Sebastián de Palmitas,"3,672,858",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,60.0,San Cristobal,"49,913,197",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,70.0,Altavista,"9,276,321",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,1.0,Popular,"3,230,729",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,90.0,Santa Elena,"8,428,738",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,7.0,Robledo,"95,258,865",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,2.0,Santa Cruz,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,3.0,Manrique,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,4.0,Aranjuez,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,5.0,Castilla,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,6.0,Doce de Octubre,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,7.0,Robledo,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,8.0,Villa Hermosa,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,9.0,Buenos Aires,"2,534,020,759",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,10.0,La Candelaria,"2,534,020,758",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,11.0,Laureles - Estadio,"2,534,020,758",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80142.0,Aportes Patronales Docentes de Instituciones Educativas,12.0,La América,"2,534,020,758",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,80.0,San Antonio de Prado,"43,556,327",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,16.0,Belén,"1,631,201",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80271.0,Formación de docentes diferentes áreas,15.0,Guayabal,"63,777,526",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,4.0,Aranjuez,"7,015,748",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,5.0,Castilla,"7,284,975",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,6.0,Doce de Octubre,"5,210,341",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,7.0,Robledo,"7,807,593",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,8.0,Villa Hermosa,"1,742,059",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,9.0,Buenos Aires,"6,318,924",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,10.0,La Candelaria,"4,529,354",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,11.0,Laureles - Estadio,"2,803,132",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,12.0,La América,"1,710,386",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,13.0,San Javier,"1,631,201",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,9.0,Buenos Aires,"80,002,378",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,15.0,Guayabal,"4,798,582",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,8.0,Villa Hermosa,"114,659,089",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,50.0,San Sebastián de Palmitas,"1,076,909",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,60.0,San Cristobal,"3,499,956",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,70.0,Altavista,"2,058,797",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,80.0,San Antonio de Prado,"4,291,801",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,1.0,Popular,"92,103,973",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,2.0,Santa Cruz,"94,411,282",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,3.0,Manrique,"120,874,694",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,4.0,Aranjuez,"97,001,118",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,5.0,Castilla,"89,749,578",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80098.0,Dotación de mobiliario escolar,6.0,Doce de Octubre,"96,294,799",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,2.0,Santa Cruz,"7,712,572",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80075.0,LABORATORIO DE LA CALIDAD DE,14.0,El Poblado,"5,717,122",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,10.0,La Candelaria,"757,428,472",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80271.0,Formación de docentes diferentes áreas,13.0,San Javier,"242,283,339",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",70.0,Altavista,"943,514,140",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",80.0,San Antonio de Prado,"1,517,194,034",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,1.0,Popular,"854,071,941",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,2.0,Santa Cruz,"581,367,022",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,3.0,Manrique,"900,654,696",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,4.0,Aranjuez,"704,136,267",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,5.0,Castilla,"656,375,935",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,6.0,Doce de Octubre,"683,241,122",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,7.0,Robledo,"890,193,431",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",14.0,El Poblado,"841,591,316",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,9.0,Buenos Aires,"548,887,803",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",13.0,San Javier,"277,133,011",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,11.0,Laureles - Estadio,"117,839,855",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,12.0,La América,"478,233,184",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,13.0,San Javier,"510,301,618",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,14.0,El Poblado,"189,535,124",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,15.0,Guayabal,"258,957,395",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,16.0,Belén,"479,219,063",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,50.0,San Sebastián de Palmitas,"19,936,652",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,60.0,San Cristobal,"354,423,287",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,70.0,Altavista,"126,794,917",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,80.0,San Antonio de Prado,"522,488,170",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,90.0,Santa Elena,"44,747,925",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80446.0,Pago de servicios públicos de instituciones educativas,8.0,Villa Hermosa,"698,467,466",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",60.0,San Cristobal,"597,211,559",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",6.0,Doce de Octubre,"528,773,664",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",7.0,Robledo,"46,310,418",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",8.0,Villa Hermosa,"600,029,902",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",9.0,Buenos Aires,"694,244,751",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",10.0,La Candelaria,"290,527,833",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",11.0,Laureles - Estadio,"261,959,467",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",12.0,La América,"904,005,232",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",13.0,San Javier,"715,927,488",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",14.0,El Poblado,"309,021,242",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",15.0,Guayabal,"602,614,068",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",16.0,Belén,"116,968,574",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",50.0,San Sebastián de Palmitas,"492,268,672",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80464.0,Competencias en segundas lenguas,3.0,Manrique,"119,709,511",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",70.0,Altavista,"614,805,848",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",80.0,San Antonio de Prado,"210,777,350",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",90.0,Santa Elena,"600,029,902",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",99.0,Toda la Ciudad,"3,604,756,443",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",1.0,Popular,"808,102,389",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",2.0,Santa Cruz,"229,083,680",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",3.0,Manrique,"1,101,251,843",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",5.0,Castilla,"453,799,239",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",7.0,Robledo,"2,152,027,622",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",10.0,La Candelaria,"7,689,834,379",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80442.0,"Servicio educativo para jóvenes en extraedad, adultos y analfabetas",12.0,La América,"479,037,272",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80441.0,"Mantenimiento, adecuaciones y reformas de plantas físicas educativas",16.0,Belén,"200,000,000",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,80.0,San Antonio de Prado,"34,336,493",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,8.0,Villa Hermosa,"59,258,142",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,9.0,Buenos Aires,"45,828,142",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,10.0,La Candelaria,"31,844,328",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,11.0,Laureles - Estadio,"19,937,319",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,12.0,La América,"36,413,297",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80559.0,Premios ciudad de Medellín a la calidad de la educación,14.0,El Poblado,"454,931,277",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,14.0,El Poblado,"22,983,298",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,1.0,130588.0,PP-14-8-Promoción y apoyo a los procesos pedagógicos en las instituciones educativas de la Comuna.,8.0,Villa Hermosa,"291,160,324",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,16.0,Belén,"43,889,792",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,50.0,San Sebastián de Palmitas,"4,845,876",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80464.0,Competencias en segundas lenguas,1.0,Popular,"107,973,286",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,70.0,Altavista,"6,645,773",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,5.0,Castilla,"54,135,358",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,90.0,Santa Elena,"4,292,062",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80480.0,Desarrollo Personal Y Bienestar Laboral De Docentes Y Administrativos,99.0,Toda la Ciudad,"1,228,221,905",2014.0,31-Dic-2014,,,
611.0,Secretaría Educación,0.0,80494.0,SEDE DE LA SECRETARIA DE EDU,10.0,La Candelaria,"4,792,090",2014.0,31-Dic-2014,,,
